,former,,,,,,forecast,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
11/24/2015,4645.52002,4682.129883,4621.629883,4669.410156,4669.410156,1956920000,4674.22998,4683.549805,4666.240234,4672.879883,4672.879883,1539300000
11/25/2015,4674.22998,4683.549805,4666.240234,4672.879883,4672.879883,1539300000,4680.439941,4689.580078,4665.919922,4680.470215,4680.470215,781730000
11/27/2015,4680.439941,4689.580078,4665.919922,4680.470215,4680.470215,781730000,4692.569824,4695.060059,4654.529785,4664.509766,4664.509766,2223880000
11/30/2015,4692.569824,4695.060059,4654.529785,4664.509766,4664.509766,2223880000,4685.740234,4716.160156,4682.399902,4716.160156,4716.160156,2035570000
12/01/2015,4685.740234,4716.160156,4682.399902,4716.160156,4716.160156,2035570000,4720.27002,4739.75,4680.060059,4686.220215,4686.220215,2060340000
12/02/2015,4720.27002,4739.75,4680.060059,4686.220215,4686.220215,2060340000,4704.200195,4705.779785,4579.910156,4606.75,4606.75,2088100000
12/03/2015,4704.200195,4705.779785,4579.910156,4606.75,4606.75,2088100000,4621.47998,4722.390137,4612.109863,4716.120117,4716.120117,1897490000
12/04/2015,4621.47998,4722.390137,4612.109863,4716.120117,4716.120117,1897490000,4718.549805,4720.819824,4671.870117,4693.620117,4693.620117,1952690000
12/07/2015,4718.549805,4720.819824,4671.870117,4693.620117,4693.620117,1952690000,4646.430176,4708.470215,4643.649902,4694.77002,4694.77002,1871450000
12/08/2015,4646.430176,4708.470215,4643.649902,4694.77002,4694.77002,1871450000,4674.799805,4698.25,4595.009766,4622.140137,4622.140137,2003450000
12/09/2015,4674.799805,4698.25,4595.009766,4622.140137,4622.140137,2003450000,4627.77002,4674,4619.97998,4643.049805,4643.049805,1746520000
12/10/2015,4627.77002,4674,4619.97998,4643.049805,4643.049805,1746520000,4583.080078,4600.910156,4534.049805,4537.560059,4537.560059,2084950000
12/11/2015,4583.080078,4600.910156,4534.049805,4537.560059,4537.560059,2084950000,4535.560059,4571.569824,4478.25,4570.160156,4570.160156,2196060000
12/14/2015,4535.560059,4571.569824,4478.25,4570.160156,4570.160156,2196060000,4607.200195,4636.77002,4592.720215,4597.330078,4597.330078,2054710000
12/15/2015,4607.200195,4636.77002,4592.720215,4597.330078,4597.330078,2054710000,4633.850098,4673.540039,4582.870117,4664.560059,4664.560059,2016610000
12/16/2015,4633.850098,4673.540039,4582.870117,4664.560059,4664.560059,2016610000,4680.629883,4681.129883,4597.649902,4598.140137,4598.140137,1897220000
12/17/2015,4680.629883,4681.129883,4597.649902,4598.140137,4598.140137,1897220000,4578.689941,4593.399902,4513.22998,4514.830078,4514.830078,3765210000
12/18/2015,4578.689941,4593.399902,4513.22998,4514.830078,4514.830078,3765210000,4547.919922,4560.709961,4519.819824,4560.549805,4560.549805,1673400000
12/21/2015,4547.919922,4560.709961,4519.819824,4560.549805,4560.549805,1673400000,4580.609863,4596.080078,4560.540039,4589.259766,4589.259766,1556670000
12/22/2015,4580.609863,4596.080078,4560.540039,4589.259766,4589.259766,1556670000,4612.160156,4626.169922,4605.359863,4624.589844,4624.589844,1591490000
12/23/2015,4612.160156,4626.169922,4605.359863,4624.589844,4624.589844,1591490000,4626.319824,4635.589844,4620.799805,4622.77002,4622.77002,706880000
12/24/2015,4626.319824,4635.589844,4620.799805,4622.77002,4622.77002,706880000,4610.410156,4621.680176,4580.129883,4621.350098,4621.350098,1310650000
12/28/2015,4610.410156,4621.680176,4580.129883,4621.350098,4621.350098,1310650000,4645.080078,4702.740234,4644.319824,4691.080078,4691.080078,1383470000
12/29/2015,4645.080078,4702.740234,4644.319824,4691.080078,4691.080078,1383470000,4687.160156,4688.660156,4651.72998,4652.009766,4652.009766,1247530000
12/30/2015,4687.160156,4688.660156,4651.72998,4652.009766,4652.009766,1247530000,4634.160156,4642.549805,4592.879883,4593.27002,4593.27002,1437480000
12/31/2015,4634.160156,4642.549805,4592.879883,4593.27002,4593.27002,1437480000,4485.060059,4497.859863,4439.129883,4497.859863,4497.859863,2218420000
1/04/2016,4485.060059,4497.859863,4439.129883,4497.859863,4497.859863,2218420000,4512.040039,4522.120117,4466.049805,4484.180176,4484.180176,1927380000
1/05/2016,4512.040039,4522.120117,4466.049805,4484.180176,4484.180176,1927380000,4409.779785,4467.549805,4409.490234,4443.990234,4443.990234,2168620000
1/06/2016,4409.779785,4467.549805,4409.490234,4443.990234,4443.990234,2168620000,4349.140137,4403.609863,4303.660156,4305.720215,4305.720215,2552590000
1/07/2016,4349.140137,4403.609863,4303.660156,4305.720215,4305.720215,2552590000,4336.120117,4362.459961,4264.810059,4270.779785,4270.779785,2288750000
1/08/2016,4336.120117,4362.459961,4264.810059,4270.779785,4270.779785,2288750000,4300.970215,4311.140137,4217.629883,4283.549805,4283.549805,2391110000
1/11/2016,4300.970215,4311.140137,4217.629883,4283.549805,4283.549805,2391110000,4322.77002,4353.189941,4273.02002,4333.720215,4333.720215,2147470000
1/12/2016,4322.77002,4353.189941,4273.02002,4333.720215,4333.720215,2147470000,4352.640137,4359.5,4177.299805,4183.120117,4183.120117,2533200000
1/13/2016,4352.640137,4359.5,4177.299805,4183.120117,4183.120117,2533200000,4201.22998,4308.25,4133.319824,4272.970215,4272.970215,2565560000
1/14/2016,4201.22998,4308.25,4133.319824,4272.970215,4272.970215,2565560000,4123.870117,4184.689941,4085.790039,4141.080078,4141.080078,2818630000
1/15/2016,4123.870117,4184.689941,4085.790039,4141.080078,4141.080078,2818630000,4199.560059,4202.040039,4101.049805,4147.069824,4147.069824,2394550000
1/19/2016,4199.560059,4202.040039,4101.049805,4147.069824,4147.069824,2394550000,4078.22998,4178.640137,3992.909912,4136.279785,4136.279785,3204130000
1/20/2016,4078.22998,4178.640137,3992.909912,4136.279785,4136.279785,3204130000,4146.450195,4200.359863,4099.299805,4142.600098,4142.600098,2447750000
1/21/2016,4146.450195,4200.359863,4099.299805,4142.600098,4142.600098,2447750000,4226.439941,4260.549805,4209.240234,4259.77002,4259.77002,2153340000
1/22/2016,4226.439941,4260.549805,4209.240234,4259.77002,4259.77002,2153340000,4245.470215,4268.109863,4193.319824,4196.529785,4196.529785,2028880000
1/25/2016,4245.470215,4268.109863,4193.319824,4196.529785,4196.529785,2028880000,4211.919922,4250.970215,4177.850098,4233.850098,4233.850098,1981180000
1/26/2016,4211.919922,4250.970215,4177.850098,4233.850098,4233.850098,1981180000,4214.939941,4226.089844,4111.930176,4128.859863,4128.859863,2115710000
1/27/2016,4214.939941,4226.089844,4111.930176,4128.859863,4128.859863,2115710000,4197.200195,4197.47998,4116.5,4186.060059,4186.060059,2322310000
1/28/2016,4197.200195,4197.47998,4116.5,4186.060059,4186.060059,2322310000,4186.350098,4279.169922,4184.310059,4279.169922,4279.169922,2607550000
1/29/2016,4186.350098,4279.169922,4184.310059,4279.169922,4279.169922,2607550000,4254.410156,4301.629883,4238.200195,4286.560059,4286.560059,1983340000
2/01/2016,4254.410156,4301.629883,4238.200195,4286.560059,4286.560059,1983340000,4262.450195,4265.040039,4180.569824,4193.100098,4193.100098,2185180000
2/02/2016,4262.450195,4265.040039,4180.569824,4193.100098,4193.100098,2185180000,4213.669922,4218.160156,4099.240234,4171.970215,4171.970215,2466190000
2/03/2016,4213.669922,4218.160156,4099.240234,4171.970215,4171.970215,2466190000,4158.049805,4200.990234,4120.580078,4167.77002,4167.77002,2200930000
2/04/2016,4158.049805,4200.990234,4120.580078,4167.77002,4167.77002,2200930000,4150.350098,4152.72998,4008.449951,4024.469971,4024.469971,2479280000
2/05/2016,4150.350098,4152.72998,4008.449951,4024.469971,4024.469971,2479280000,3947.98999,3979.090088,3888.780029,3960.669922,3960.669922,2702070000
2/08/2016,3947.98999,3979.090088,3888.780029,3960.669922,3960.669922,2702070000,3903.929932,4008.060059,3902.73999,3947.800049,3947.800049,2465790000
2/09/2016,3903.929932,4008.060059,3902.73999,3947.800049,3947.800049,2465790000,3996.76001,4045.47998,3962.699951,3966.280029,3966.280029,2448380000
2/10/2016,3996.76001,4045.47998,3962.699951,3966.280029,3966.280029,2448380000,3910.570068,3988.709961,3902.860107,3962.219971,3962.219971,2812330000
2/11/2016,3910.570068,3988.709961,3902.860107,3962.219971,3962.219971,2812330000,3996.639893,4022.120117,3965.73999,4019.189941,4019.189941,1983190000
2/12/2016,3996.639893,4022.120117,3965.73999,4019.189941,4019.189941,1983190000,4077.330078,4104.330078,4049.879883,4104.330078,4104.330078,2117920000
2/16/2016,4077.330078,4104.330078,4049.879883,4104.330078,4104.330078,2117920000,4138.430176,4204.620117,4125.830078,4199.100098,4199.100098,2296440000
2/17/2016,4138.430176,4204.620117,4125.830078,4199.100098,4199.100098,2296440000,4212.220215,4212.580078,4146.100098,4151.490234,4151.490234,1955870000
2/18/2016,4212.220215,4212.580078,4146.100098,4151.490234,4151.490234,1955870000,4129.75,4175.080078,4121.589844,4164.089844,4164.089844,1903770000
2/19/2016,4129.75,4175.080078,4121.589844,4164.089844,4164.089844,1903770000,4203.600098,4235.120117,4199.930176,4231.27002,4231.27002,1794020000
2/22/2016,4203.600098,4235.120117,4199.930176,4231.27002,4231.27002,1794020000,4209.319824,4217.990234,4158.560059,4162.540039,4162.540039,1777750000
2/23/2016,4209.319824,4217.990234,4158.560059,4162.540039,4162.540039,1777750000,4116.02002,4205.97998,4088.120117,4200.660156,4200.660156,1978180000
2/24/2016,4116.02002,4205.97998,4088.120117,4200.660156,4200.660156,1978180000,4212.47998,4241.25,4173.25,4241.060059,4241.060059,1667840000
2/25/2016,4212.47998,4241.25,4173.25,4241.060059,4241.060059,1667840000,4273.589844,4275.830078,4227.290039,4235.620117,4235.620117,1814920000
2/26/2016,4273.589844,4275.830078,4227.290039,4235.620117,4235.620117,1814920000,4228.569824,4263.310059,4200.149902,4201.120117,4201.120117,2065260000
2/29/2016,4228.569824,4263.310059,4200.149902,4201.120117,4201.120117,2065260000,4238.080078,4333.609863,4225.930176,4333.609863,4333.609863,2080150000
3/01/2016,4238.080078,4333.609863,4225.930176,4333.609863,4333.609863,2080150000,4328.720215,4335.430176,4301.089844,4334.390137,4334.390137,1912510000
3/02/2016,4328.720215,4335.430176,4301.089844,4334.390137,4334.390137,1912510000,4330.399902,4331.490234,4296.319824,4325.859863,4325.859863,1936290000
3/03/2016,4330.399902,4331.490234,4296.319824,4325.859863,4325.859863,1936290000,4334.029785,4356.339844,4301.350098,4329,4329,2171230000
3/04/2016,4334.029785,4356.339844,4301.350098,4329,4329,2171230000,4303.810059,4330.279785,4271.560059,4303.330078,4303.330078,2084390000
3/07/2016,4303.810059,4330.279785,4271.560059,4303.330078,4303.330078,2084390000,4272.720215,4308.839844,4258.819824,4265.509766,4265.509766,1993060000
3/08/2016,4272.720215,4308.839844,4258.819824,4265.509766,4265.509766,1993060000,4281.100098,4293.22998,4258.080078,4293.22998,4293.22998,1789550000
3/09/2016,4281.100098,4293.22998,4258.080078,4293.22998,4293.22998,1789550000,4307.870117,4335.330078,4232.080078,4286.970215,4286.970215,1936470000
3/10/2016,4307.870117,4335.330078,4232.080078,4286.970215,4286.970215,1936470000,4337.120117,4361.830078,4320.549805,4361.830078,4361.830078,1801790000
3/11/2016,4337.120117,4361.830078,4320.549805,4361.830078,4361.830078,1801790000,4347.939941,4378.350098,4347.549805,4367.330078,4367.330078,1615100000
3/14/2016,4347.939941,4378.350098,4347.549805,4367.330078,4367.330078,1615100000,4354.379883,4371.290039,4339.859863,4367.080078,4367.080078,1692420000
3/15/2016,4354.379883,4371.290039,4339.859863,4367.080078,4367.080078,1692420000,4359.669922,4416.109863,4357.740234,4404.200195,4404.200195,1781060000
3/16/2016,4359.669922,4416.109863,4357.740234,4404.200195,4404.200195,1781060000,4390.060059,4413.080078,4376.870117,4400.259766,4400.259766,1907190000
3/17/2016,4390.060059,4413.080078,4376.870117,4400.259766,4400.259766,1907190000,4408.819824,4420.879883,4387.799805,4410.830078,4410.830078,2829040000
3/18/2016,4408.819824,4420.879883,4387.799805,4410.830078,4410.830078,2829040000,4403.089844,4430.439941,4400.350098,4426.97998,4426.97998,1609230000
3/21/2016,4403.089844,4430.439941,4400.350098,4426.97998,4426.97998,1609230000,4403.470215,4450.759766,4401.259766,4437.620117,4437.620117,1596200000
3/22/2016,4403.470215,4450.759766,4401.259766,4437.620117,4437.620117,1596200000,4431.819824,4434.759766,4394.959961,4402.560059,4402.560059,1732630000
3/23/2016,4431.819824,4434.759766,4394.959961,4402.560059,4402.560059,1732630000,4380.22998,4405.990234,4374.709961,4405.529785,4405.529785,1590990000
3/24/2016,4380.22998,4405.990234,4374.709961,4405.529785,4405.529785,1590990000,4415.040039,4417.569824,4393.080078,4398.069824,4398.069824,1381000000
3/28/2016,4415.040039,4417.569824,4393.080078,4398.069824,4398.069824,1381000000,4391.189941,4471.77002,4384.27002,4467.720215,4467.720215,1806490000
3/29/2016,4391.189941,4471.77002,4384.27002,4467.720215,4467.720215,1806490000,4494.700195,4518.180176,4481.839844,4490.879883,4490.879883,1717820000
3/30/2016,4494.700195,4518.180176,4481.839844,4490.879883,4490.879883,1717820000,4491.009766,4504.240234,4478.129883,4483.660156,4483.660156,1774270000
3/31/2016,4491.009766,4504.240234,4478.129883,4483.660156,4483.660156,1774270000,4461.77002,4534.319824,4452.109863,4532.080078,4532.080078,1812250000
4/01/2016,4461.77002,4534.319824,4452.109863,4532.080078,4532.080078,1812250000,4526.390137,4533.430176,4503.649902,4511.700195,4511.700195,1705730000
4/04/2016,4526.390137,4533.430176,4503.649902,4511.700195,4511.700195,1705730000,4479.109863,4494.709961,4465.040039,4470.75,4470.75,1726010000
4/05/2016,4479.109863,4494.709961,4465.040039,4470.75,4470.75,1726010000,4476.350098,4544.589844,4476.350098,4543.779785,4543.779785,1761770000
4/06/2016,4476.350098,4544.589844,4476.350098,4543.779785,4543.779785,1761770000,4519.02002,4525.689941,4459.720215,4475.290039,4475.290039,1908940000
4/07/2016,4519.02002,4525.689941,4459.720215,4475.290039,4475.290039,1908940000,4506.970215,4515.910156,4459.560059,4474.930176,4474.930176,1588830000
4/08/2016,4506.970215,4515.910156,4459.560059,4474.930176,4474.930176,1588830000,4496.259766,4516.100098,4458.470215,4458.709961,4458.709961,1545540000
4/11/2016,4496.259766,4516.100098,4458.470215,4458.709961,4458.709961,1545540000,4464.069824,4503.890137,4435.049805,4496.040039,4496.040039,1759280000
4/12/2016,4464.069824,4503.890137,4435.049805,4496.040039,4496.040039,1759280000,4526.919922,4560.109863,4524.259766,4554.720215,4554.720215,1936450000
4/13/2016,4526.919922,4560.109863,4524.259766,4554.720215,4554.720215,1936450000,4554.660156,4569.72998,4541.660156,4554.629883,4554.629883,1645810000
4/14/2016,4554.660156,4569.72998,4541.660156,4554.629883,4554.629883,1645810000,4550.310059,4558.919922,4531,4543.160156,4543.160156,1684790000
4/15/2016,4550.310059,4558.919922,4531,4543.160156,4543.160156,1684790000,4535.209961,4570.580078,4531.109863,4569.310059,4569.310059,1672260000
4/18/2016,4535.209961,4570.580078,4531.109863,4569.310059,4569.310059,1672260000,4573.580078,4574.379883,4515.97998,4537.089844,4537.089844,1824250000
4/19/2016,4573.580078,4574.379883,4515.97998,4537.089844,4537.089844,1824250000,4539.200195,4562.339844,4523.899902,4540.439941,4540.439941,1781340000
4/20/2016,4539.200195,4562.339844,4523.899902,4540.439941,4540.439941,1781340000,4540.709961,4558.669922,4522.850098,4540.799805,4540.799805,1758190000
4/21/2016,4540.709961,4558.669922,4522.850098,4540.799805,4540.799805,1758190000,4478.450195,4502.390137,4440.140137,4474.189941,4474.189941,2018930000
4/22/2016,4478.450195,4502.390137,4440.140137,4474.189941,4474.189941,2018930000,4459.669922,4474.77002,4452.870117,4474.129883,4474.129883,1582270000
4/25/2016,4459.669922,4474.77002,4452.870117,4474.129883,4474.129883,1582270000,4480.600098,4490.060059,4439.379883,4452.970215,4452.970215,1825020000
4/26/2016,4480.600098,4490.060059,4439.379883,4452.970215,4452.970215,1825020000,4412.819824,4426.279785,4381.169922,4416.629883,4416.629883,1938780000
4/27/2016,4412.819824,4426.279785,4381.169922,4416.629883,4416.629883,1938780000,4419.120117,4447.200195,4355.299805,4363.990234,4363.990234,2161400000
4/28/2016,4419.120117,4447.200195,4355.299805,4363.990234,4363.990234,2161400000,4367.589844,4372.970215,4307.100098,4341.299805,4341.299805,2376460000
4/29/2016,4367.589844,4372.970215,4307.100098,4341.299805,4341.299805,2376460000,4350.830078,4386.97998,4334.589844,4381.299805,4381.299805,1880460000
5/02/2016,4350.830078,4386.97998,4334.589844,4381.299805,4381.299805,1880460000,4349.080078,4368.759766,4329.759766,4341.390137,4341.390137,1984340000
5/03/2016,4349.080078,4368.759766,4329.759766,4341.390137,4341.390137,1984340000,4314.5,4328.220215,4301.069824,4312.009766,4312.009766,1950800000
5/04/2016,4314.5,4328.220215,4301.069824,4312.009766,4312.009766,1950800000,4326.910156,4333.120117,4299.609863,4309.47998,4309.47998,1888350000
5/05/2016,4326.910156,4333.120117,4299.609863,4309.47998,4309.47998,1888350000,4290.359863,4330.240234,4282,4330.169922,4330.169922,1860800000
5/06/2016,4290.359863,4330.240234,4282,4330.169922,4330.169922,1860800000,4331.660156,4361.870117,4329.899902,4341.22998,4341.22998,1625100000
5/09/2016,4331.660156,4361.870117,4329.899902,4341.22998,4341.22998,1625100000,4360.72998,4404.089844,4351.160156,4402.040039,4402.040039,1760120000
5/10/2016,4360.72998,4404.089844,4351.160156,4402.040039,4402.040039,1760120000,4395.879883,4407.930176,4360.72998,4361.029785,4361.029785,1859110000
5/11/2016,4395.879883,4407.930176,4360.72998,4361.029785,4361.029785,1859110000,4376.089844,4377.859863,4312.879883,4342.810059,4342.810059,1930450000
5/12/2016,4376.089844,4377.859863,4312.879883,4342.810059,4342.810059,1930450000,4337.830078,4364.240234,4318.700195,4326.529785,4326.529785,1698030000
5/13/2016,4337.830078,4364.240234,4318.700195,4326.529785,4326.529785,1698030000,4335.330078,4395.700195,4329.890137,4380.47998,4380.47998,1741510000
